PM2.5 (µg/m³),PM10 (µg/m³),NO2 (ppb),SO2 (ppb),CO (ppm),O3 (ppb),AQI
163.2323819,153.5424011,117.4250123,26.0613873,34.31424927,226.3086587,Unhealthy
382.5255483,50.42324773,37.31781154,71.96512336,17.3835741,193.9905378,Hazardous
66.34990695,567.3198811,52.33668938,59.47928606,4.489746815,202.8929665,Hazardous
216.791175,254.361392,98.95078724,126.4325652,38.22665124,70.97108505,Very Unhealthy
111.5673649,189.1616429,76.95606041,16.26688888,28.37081521,119.8867903,Hazardous
246.2339179,100.2524781,163.8973027,7.519130189,41.24346414,77.51390708,Hazardous
208.6159294,93.49074446,164.3374054,13.07059016,18.00758086,20.43777884,Good
489.892525,368.3590116,67.19840817,101.7139004,0.968971769,61.1823561,Good
458.748999,28.25049984,90.159056,89.17102165,2.334424697,298.5492885,Hazardous
291.1029498,356.5982251,195.3174996,94.83304921,39.77249109,70.2125838,Unhealthy
88.25488896,464.7896233,165.4952167,23.53821887,20.53206061,47.78797105,Hazardous
278.4784957,360.6089202,43.13208329,77.4529152,48.81928526,209.0630396,Moderate
396.0411392,495.9472608,56.04579544,115.1505047,41.51541857,180.6433307,Unhealthy
19.01355599,159.1552224,16.69606765,102.5814544,0.806094132,223.8039198,Moderate
217.0146743,46.30291057,135.5646285,65.80317073,43.49901,196.1019288,Moderate
21.32345741,432.5943702,63.37906001,15.525077,10.64330869,66.89801847,Very Unhealthy
121.9789688,496.8782342,107.3190374,130.5975321,24.31324647,150.2718125,Good
46.0573298,301.0059219,153.6284564,78.93065128,25.3060674,52.99284314,Very Unhealthy
480.2891411,492.370164,167.2070135,133.449114,2.986060108,76.06137859,Moderate
84.41432639,274.7514933,65.07286881,65.8050167,6.283282321,296.0752947,Very Unhealthy
75.05194117,119.1165804,47.44938741,35.55195374,21.15237007,218.6039825,Very Unhealthy
486.0274832,284.6364106,169.7072745,46.11195154,32.13104383,234.8551424,Unhealthy
257.9836452,129.5703894,76.25416232,62.72239911,13.22084887,9.01774804,Very Unhealthy
378.9925157,283.2189425,164.3996281,92.13346998,26.3200483,114.6401819,Unhealthy
163.6573256,88.53093551,29.95263013,115.3366482,18.95676893,166.5746631,Very Unhealthy
266.430353,111.3372429,182.3818821,36.39609478,31.51817529,44.9022061,Very Unhealthy
3.426856039,529.7476593,96.62513143,28.1582881,21.22186506,254.5639265,Moderate
204.4092357,69.51490836,34.026678,30.39881685,42.581655,41.88006295,Moderate
277.5448932,134.5645681,107.0136301,140.1749669,49.18720343,190.951641,Hazardous
257.2050817,597.3120304,174.0031964,24.59232806,45.65259163,165.956162,Hazardous
202.9098436,345.6111097,77.86501375,51.86148908,8.430211771,254.7939614,Unhealthy
393.9538319,351.4915303,35.61230139,72.88014304,22.85888393,93.54321739,Moderate
250.8204133,506.9825259,115.311233,83.43052284,22.94088603,85.22511249,Hazardous
318.0602618,314.5917819,166.8934223,128.7127715,42.02331959,253.9239328,Very Unhealthy
92.31056582,133.0691721,24.27075521,16.93257652,17.85946619,66.42175225,Moderate
430.7500482,253.4799338,8.281661531,16.20200897,27.48009347,223.812419,Very Unhealthy
181.4180909,453.0007522,11.25869872,47.46144748,30.46395016,57.3437571,Very Unhealthy
241.0518167,523.4690631,46.09774394,61.98021863,5.57603928,262.7086238,Unhealthy
176.0973899,163.922295,1.460400255,56.06634929,27.89805653,251.7190627,Moderate
445.953588,157.1851585,85.73455388,58.7852709,12.34207442,236.2389148,Very Unhealthy
450.3700735,196.5649237,139.5498908,127.7182502,10.33084402,147.4413839,Unhealthy
112.1421723,357.7264199,142.0916379,125.500248,12.51577901,10.15176635,Good
376.3572779,167.1054394,127.3423046,120.8251958,4.967599933,39.73956069,Good
51.44177285,535.8821553,59.24002692,113.2921002,3.486512531,136.9815308,Very Unhealthy
14.92517665,586.8045532,147.1875411,6.058389735,32.34331847,13.09429332,Very Unhealthy
418.2920568,407.4719535,115.2975135,22.40815541,47.04894319,19.04173288,Good
65.58907276,582.1798176,172.2358394,109.8288965,34.39998106,37.65115132,Hazardous
77.39135893,172.7102811,95.6011031,89.2265885,15.59278043,78.25400927,Unhealthy
303.2941296,489.1022119,36.02946198,101.0916867,16.75232975,224.7968368,Very Unhealthy
408.3842583,407.0667839,126.9305666,107.5397079,27.06946016,14.39471843,Good
94.80046002,157.9150984,30.15684587,136.7047065,43.31509382,295.0918186,Good
57.09611736,191.0443681,192.6289689,95.27144179,10.12322752,82.14885618,Good
38.66117275,293.1753999,140.657038,41.3351143,23.42556809,96.05933341,Good
12.42320579,474.9860019,151.2643775,12.45239055,24.94733612,74.36546635,Good
58.23957493,523.3333615,135.8536885,64.81270936,46.56118111,180.717234,Good
471.3459548,380.3682263,19.51191398,106.4774348,26.80764391,5.827988164,Very Unhealthy
47.64125629,432.9458233,93.05996389,42.28521011,39.04293366,28.07085771,Unhealthy
298.779487,158.3097226,130.2830486,18.01189736,4.390058995,29.63323171,Good
460.4831945,444.6429299,45.87117462,149.8113616,16.34618064,199.3597276,Good
313.9100704,362.9878878,135.9004214,62.83115479,30.57117266,98.85652128,Good
16.37287726,133.7525431,163.977095,32.44721872,33.8818966,131.2482562,Good
298.2069036,570.112183,54.98599588,24.68339082,44.26060753,284.992006,Good
451.5326534,307.7157656,39.92066005,129.417357,29.52118724,60.01286305,Moderate
161.2795175,476.6772117,176.6319956,122.9405817,14.47896053,21.0590365,Moderate
156.8139648,315.3676601,1.038898553,91.99808836,26.95476193,132.4269689,Good
124.4317944,559.7620298,51.14940968,82.07782666,35.57650046,49.22196372,Good
252.7722935,84.76763078,81.34607963,142.7158507,39.21726029,43.39714455,Hazardous
118.9714231,327.6927755,134.4519438,34.2401435,47.22921353,123.0396249,Hazardous
361.8943857,15.09300124,199.4126989,62.30903939,9.537632133,200.8953468,Unhealthy
322.4308737,118.4361555,74.16367898,3.699750273,33.04725804,72.85557014,Moderate
200.3868077,168.6159028,189.7617452,62.78846507,10.01543778,262.7891686,Very Unhealthy
361.2775289,283.5660427,73.35485643,57.63247803,15.89361645,108.7343841,Unhealthy
49.24815322,492.1035945,139.1058513,142.4239859,7.138224952,280.2144787,Unhealthy
374.7642017,279.9927003,33.07340346,53.73486533,38.6496872,147.7185835,Good
301.4540908,336.7123197,92.08157172,125.2183889,45.69997602,218.021368,Good
315.0414378,554.4326164,174.2547037,114.9890489,1.496440113,254.7050578,Very Unhealthy
32.33185011,453.9194787,63.99887601,22.0908075,40.67540174,158.9159625,Hazardous
309.0675059,30.12203293,21.04051974,144.4075834,12.08776916,255.0970354,Good
247.0610119,105.8775544,104.5426672,94.64486253,24.34846047,113.394536,Moderate
242.9312512,22.93050728,87.90693726,89.48257909,37.41095898,109.0212223,Very Unhealthy
160.9266999,41.43375647,45.90792602,1.755816614,25.3427161,238.2190171,Very Unhealthy
3.80694167,203.3128812,181.1230452,104.881619,11.56249495,72.38091741,Good
211.3187,436.7151023,120.3373476,8.344329665,45.30828505,215.1115473,Very Unhealthy
200.4581121,146.6117357,69.43472437,27.80712178,29.67913215,23.12608713,Hazardous
211.4027037,235.3717575,199.2262478,14.79314739,46.56277916,190.6875191,Good
305.9970033,236.3247969,27.51324066,56.73088846,42.3320669,282.5729145,Hazardous
149.9531071,354.1839302,169.5903025,119.3567253,43.82938213,136.9397661,Hazardous
134.6917246,535.7514043,46.12498716,106.1072319,18.08563675,124.7895044,Moderate
248.8906397,589.9363701,47.90137158,16.0042715,49.36575653,162.1622587,Good
296.158838,362.7665786,99.63243965,119.7691789,42.61972318,215.8698223,Moderate
283.6642133,303.0422879,132.388394,69.12707108,16.88034958,107.6508927,Moderate
440.8208671,409.125411,138.0926195,4.894616683,44.82076787,0.039003381,Very Unhealthy
384.5720292,400.8187485,4.425527221,33.57396904,37.76464152,150.6254131,Unhealthy
26.09494819,314.3675176,57.37159064,117.7778292,36.25685129,125.7834482,Good
281.7377076,442.1737793,132.1208151,109.9949608,0.311291523,159.8109185,Hazardous
208.9071047,294.7628418,177.9469587,28.25266847,1.128395884,214.5936844,Very Unhealthy
180.5256467,597.8750558,133.9781777,5.699859732,34.73962669,85.01731581,Moderate
478.9479531,29.39838207,53.17626295,44.2802916,13.93417724,151.5779031,Moderate
228.3978913,265.9293731,101.5545498,119.2390346,2.925917358,76.01662509,Good
359.7174475,238.2146063,129.5152837,140.7585723,14.29755304,137.803991,Very Unhealthy
483.543485,462.1823742,27.06787018,85.93284524,41.89547372,103.361732,Hazardous
75.50006795,114.4952138,108.9813807,13.66557825,23.53058986,110.7123902,Moderate
27.30813107,260.4452988,94.33324561,75.31292328,30.77896293,173.8083152,Very Unhealthy
156.8101147,418.766722,67.32960695,149.8187058,40.02527071,206.8832976,Hazardous
22.22213267,361.9151198,124.7075337,140.8003519,16.16872359,3.797549214,Very Unhealthy
58.38230563,327.0730989,127.2432586,148.9816506,0.557295411,262.9923719,Moderate
495.8549113,260.9730794,194.2939812,104.9122066,16.16605429,109.3006226,Moderate
480.0894524,451.2052801,85.66103948,63.91328469,47.83391949,193.0830968,Hazardous
345.6463295,387.8550767,106.2534311,133.969434,24.11424929,36.71772905,Very Unhealthy
376.4934998,524.8266152,31.50051619,134.2770695,28.49038019,171.4368242,Moderate
70.24603882,439.7993319,109.6724678,21.65472496,38.02146799,203.5378592,Very Unhealthy
297.617788,84.24453867,7.217189835,116.3078785,5.746668929,47.23141373,Good
77.2063722,371.7228251,29.97551489,137.8964279,36.69679834,273.6464411,Hazardous
189.1930781,26.72305994,34.2493607,134.7779515,14.88772232,227.2399221,Unhealthy
172.6725127,232.4225174,126.5278235,106.0250426,19.40807478,160.1758682,Hazardous
306.9802306,247.162624,113.4589281,80.60375031,13.47449321,49.81981078,Moderate
39.84655439,512.9297421,159.6073914,116.5123896,7.677277306,259.6654108,Very Unhealthy
51.73103496,108.2230241,92.87988637,77.42337621,18.07306869,20.58779062,Hazardous
304.9659621,386.124903,94.97124737,48.18511041,4.731947437,34.5514674,Unhealthy
318.0588285,115.4322136,32.31120642,38.84077406,42.23890299,209.4522713,Good
169.9412126,569.2020907,148.5402859,81.0985837,15.29731759,76.15825546,Moderate
73.43556389,317.6981596,0.73058513,68.39323208,32.68086592,137.7953698,Very Unhealthy
443.0399579,424.9282589,84.97817463,78.67429021,14.83477778,161.6730369,Good
26.47439892,387.9272343,37.66501823,39.10453628,10.53520209,137.4702476,Moderate
358.6877588,182.1831144,154.2019849,88.58746822,35.68285492,25.16809697,Hazardous
70.02235906,540.7186563,134.6782721,99.31116296,31.20019103,221.2423316,Hazardous
318.6869542,376.3492012,141.353742,121.0273341,10.90524656,71.99706233,Unhealthy
331.8279235,306.1908116,29.71557714,88.4981134,30.60480742,221.5595043,Good
402.1298185,317.0164161,133.7628147,113.4106204,0.250083887,259.5872357,Hazardous
197.5125411,534.4143145,138.178742,25.4077989,8.84573033,160.9121476,Unhealthy
10.89823412,35.4716837,0.527416941,18.15940421,36.38769892,211.9129316,Very Unhealthy
405.524693,233.4372553,63.52017182,26.94616356,20.50753333,11.08133582,Very Unhealthy
222.0340097,504.9765167,17.45763625,126.9397683,10.18144435,11.02443512,Good
423.5449098,22.50914816,136.2788465,83.42248289,25.29581885,59.14868668,Very Unhealthy
387.9924748,383.5087316,42.42173396,68.29728473,23.26085005,107.5149874,Hazardous
249.1534106,241.9585099,52.93186305,114.3239136,31.69681463,54.83515357,Very Unhealthy
499.6997045,122.7500823,15.66581509,18.61168733,3.626915997,190.4880809,Hazardous
231.0375385,366.8429204,96.76133305,0.931194559,40.96748153,83.06628508,Unhealthy
348.25231,498.6366018,6.606561898,46.64472148,2.913838946,253.7253076,Hazardous
334.90191,280.4037326,169.1184426,37.33415011,22.69276373,168.1811398,Hazardous
259.0333575,88.04243365,5.273208003,46.09962447,35.52365118,113.42386,Good
292.6751445,183.6907319,12.32793884,146.0354021,17.24055173,267.9234499,Very Unhealthy
399.3043809,588.81195,128.0813266,85.16186142,45.5059265,248.5089184,Hazardous
285.8066339,66.65513203,183.3867046,88.3667857,37.76159282,246.0105439,Good
225.0741526,96.42901211,178.4242269,98.35039317,21.30240324,218.5053747,Good
331.0412373,594.1067087,16.7261022,59.65881982,9.191319689,184.264301,Good
17.75451769,529.2608542,57.68934433,146.8463875,2.171945429,110.0470198,Moderate
54.5969375,424.2772468,104.2073714,145.9892132,40.08321637,126.780128,Good
62.71319001,90.58995208,5.324747739,115.3867969,9.713712293,194.1371979,Good
212.8838318,144.3294899,105.7285231,31.75382519,13.48370872,51.86139978,Hazardous
435.8876199,108.1093224,89.55312817,132.0295244,0.518918153,248.3443864,Good
321.6472989,378.572913,117.6821991,15.13798254,0.911344248,281.6010661,Good
486.3092394,239.3213326,184.0629767,94.48422383,11.52092171,29.39658184,Moderate
19.97048469,28.66748172,54.92386114,68.58227123,43.64342431,6.736704317,Moderate
361.0035224,174.7753816,127.8193087,5.882350959,39.04115242,42.81005238,Good
157.1007787,516.3919356,85.96646719,135.5860515,38.49365575,227.9707816,Good
11.64271821,477.6254,87.02574486,144.1639267,41.35173872,32.34796772,Hazardous
412.963345,385.8070824,129.4542805,136.1091803,9.330678446,111.6748667,Hazardous
81.34677171,51.32610852,190.267279,28.87001975,48.95326447,18.93708478,Moderate
107.0374549,529.6744915,172.6063011,49.94728519,11.60963162,129.7671507,Hazardous
170.2329293,320.7106852,127.9044891,143.3599416,7.496492547,181.1577206,Very Unhealthy
394.1785584,296.745606,92.30761779,15.96359161,14.73223468,188.5528801,Unhealthy
312.2952896,560.4381462,84.79842018,87.49571153,26.52266711,155.6746038,Moderate
132.4305679,5.306416155,157.4265822,72.82837284,6.22153102,281.4323733,Moderate
84.24466916,333.5383241,43.64413675,22.78479456,36.93105117,159.3409592,Hazardous
54.7741185,474.7466347,117.5333088,132.9866239,18.57633445,257.7714069,Unhealthy
74.90828648,38.21428479,100.9907536,20.12316446,28.42082678,297.9077235,Unhealthy
434.0725765,214.3032404,129.8707121,88.90604412,36.71180118,68.92361945,Good
461.3416866,586.4911107,37.48420557,47.72713235,45.09468738,79.66062496,Moderate
483.9789038,127.071631,139.1514448,62.69717103,40.96734834,156.56086,Good
417.3659422,318.70766,125.3999588,31.70394213,26.87343372,54.71351478,Hazardous
443.6951625,447.6414156,36.02922429,93.70035981,49.55864477,169.2375205,Unhealthy
408.0517502,234.2243115,89.92433786,148.3016227,26.4869594,205.3169721,Good
479.0278845,244.723948,135.723871,125.0314647,26.79860791,18.1192647,Unhealthy
422.8254708,37.96101126,180.3208539,102.4808785,7.92440975,204.4184708,Good
231.0013408,114.0560091,24.41992564,113.4571921,7.436026806,47.84005783,Good
161.6271572,528.3655353,1.74788365,125.8930017,8.435056316,89.79558226,Unhealthy
292.1059444,490.9905843,33.03083162,70.88206426,29.59106805,221.6429464,Hazardous
304.0916639,182.7831134,197.8547469,85.05663087,20.75859567,49.07699879,Very Unhealthy
287.4572695,229.0267794,153.6740515,134.3224133,19.29422508,159.5049144,Very Unhealthy
353.3631714,264.2462542,122.8738038,104.3921001,6.377914627,176.7525919,Moderate
349.4882895,207.566177,26.60261343,20.40348081,19.05451059,49.30736195,Very Unhealthy
43.59714196,392.3470225,83.20916985,116.9303641,18.89949362,82.4344337,Unhealthy
142.7612259,7.697058523,143.0477736,3.405947533,31.04071882,181.9391765,Moderate
444.9300937,528.1008336,179.1768324,127.129049,19.42048496,138.3595523,Very Unhealthy
295.017527,180.3894561,76.36465095,118.2448983,20.93810071,197.9944002,Very Unhealthy
164.2623491,523.4240771,199.9379755,124.6118978,13.62714796,256.4150643,Good
425.2293248,272.6314906,27.94728247,3.538881904,6.575195597,40.51020718,Good
124.5211428,465.798595,77.3871842,145.8673251,15.00054428,21.1898142,Very Unhealthy
204.5999322,495.4679033,175.0794918,92.11980416,2.138267017,200.0179707,Moderate
138.1273858,180.7732942,129.9831219,120.007259,10.18549843,231.1930941,Unhealthy
435.6749619,384.1948855,162.1838986,84.98386551,16.24762265,134.7920966,Very Unhealthy
364.1443434,364.4483856,181.5598278,50.96239743,7.282314596,118.1728409,Unhealthy
230.1128223,285.6084612,101.4632791,44.42225511,33.24848277,179.0315571,Moderate
466.1504162,281.7412061,46.94943018,10.49009363,14.03825141,165.4361857,Hazardous
463.7223903,183.1219622,138.741381,81.37724149,30.77637869,147.0512073,Moderate
355.7625131,186.114307,112.6959369,21.53837328,32.19428062,245.6115385,Hazardous
445.9968166,328.890965,154.529841,85.12760769,22.36441392,52.05013801,Good
359.6965607,19.36237079,102.3427509,93.73743329,22.45532217,204.3626735,Unhealthy
314.1059338,560.1986292,162.2222736,66.3121047,29.07316312,222.4019218,Good
210.391509,389.9875938,180.4034952,23.44872605,13.12281761,270.3906031,Unhealthy
136.7348811,266.0661239,149.9166053,64.9061065,1.06224836,283.5300608,Moderate
30.12867934,37.08360128,148.7310308,131.8007961,32.2512299,152.3596885,Very Unhealthy
400.4349858,378.0075061,117.4378682,68.70716891,30.42626919,130.0920049,Very Unhealthy
61.08154042,10.64559765,94.32840242,51.40941872,23.81905322,151.1725692,Hazardous
205.1746203,407.9203171,194.5175314,94.46459374,43.78828053,219.7737788,Very Unhealthy
117.3171071,43.51466851,129.0225064,92.82933987,25.43124164,5.151410632,Unhealthy
227.3131495,393.6613139,168.0713004,13.59247472,15.17473319,52.24318064,Very Unhealthy
157.4919127,243.5326598,101.0818057,35.47358526,35.67662269,272.2998964,Good
414.8469231,397.5770969,110.9715716,74.1607046,48.12017602,58.63040409,Very Unhealthy
489.0892806,83.09839534,132.5778047,54.94966092,36.84394439,68.54500729,Good
470.7773879,70.42974552,145.7104737,47.99353673,45.4423942,281.839301,Hazardous
311.1849594,148.4544246,89.67114831,66.85705596,5.635713914,88.28409711,Hazardous
489.6382738,246.9067909,71.26298567,43.54711371,6.049316604,87.13282228,Moderate
200.3613291,151.8185711,47.88398449,52.12075562,7.730285314,277.1126535,Moderate
